PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,ageUnknown,cabinUnknown,hasNickname,hasTitle,A_Deck,B_Deck,C_Deck,D_Deck,E_Deck,F_Deck,G_Deck,Embarked_C,Embarked_Q,Embarked_S,isMale,isChild,isAdult,upperClassChild
451,0,2,36.0,1,2,27.75,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
452,0,3,32.368090452261306,1,0,19.9667,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
453,0,1,30.0,0,0,27.75,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,True,False,True,False
454,1,1,49.0,1,0,89.1042,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,True,False,True,False
455,0,3,32.368090452261306,0,0,8.05,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
456,1,3,29.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
457,0,1,65.0,0,0,26.55,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,True,False,True,False
458,1,1,35.898148148148145,1,0,51.8625,True,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1.0,False,False,True,False
459,1,2,50.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
460,0,3,32.368090452261306,0,0,7.75,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
461,1,1,48.0,0,0,26.55,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,True,False,True,False
462,0,3,34.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
463,0,1,47.0,0,0,38.5,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,True,False,True,False
464,0,2,48.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
465,0,3,32.368090452261306,0,0,8.05,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
466,0,3,38.0,0,0,7.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
467,0,2,32.368090452261306,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
468,0,1,56.0,0,0,26.55,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
469,0,3,32.368090452261306,0,0,7.725,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
470,1,3,0.75,2,1,19.2583,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,True,False,False
471,0,3,32.368090452261306,0,0,7.25,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
472,0,3,38.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
473,1,2,33.0,1,2,27.75,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
474,1,2,23.0,0,0,13.7917,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,False,False,True,False
475,0,3,22.0,0,0,9.8375,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
476,0,1,32.368090452261306,0,0,52.0,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
477,0,2,34.0,1,0,21.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
478,0,3,29.0,1,0,7.0458,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
479,0,3,22.0,0,0,7.5208,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
480,1,3,2.0,0,1,12.2875,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,False
481,0,3,9.0,5,2,46.9,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,True,False,False
482,0,2,32.368090452261306,0,0,0.0,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
483,0,3,50.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
484,1,3,63.0,0,0,9.5875,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
485,1,1,25.0,1,0,91.0792,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
486,0,3,21.773972602739725,3,1,25.4667,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
487,1,1,35.0,1,0,90.0,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,False,True,False
488,0,1,58.0,0,0,29.7,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
489,0,3,30.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
490,1,3,9.0,1,1,15.9,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,True,False,False
491,0,3,32.368090452261306,1,0,19.9667,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
492,0,3,21.0,0,0,7.25,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
493,0,1,55.0,0,0,30.5,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
494,0,1,71.0,0,0,49.5042,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
495,0,3,21.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
496,0,3,32.368090452261306,0,0,14.4583,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
497,1,1,54.0,1,0,78.2667,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,False,False,True,False
498,0,3,32.368090452261306,0,0,15.1,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
499,0,1,25.0,1,2,151.55,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,False,True,False
500,0,3,24.0,0,0,7.7958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
501,0,3,17.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,False,False
502,0,3,21.0,0,0,7.75,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
503,0,3,21.773972602739725,0,0,7.6292,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
504,0,3,37.0,0,0,9.5875,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
505,1,1,16.0,0,0,86.5,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1.0,False,False,False,False
506,0,1,18.0,1,0,108.9,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,True,False,True,False
507,1,2,33.0,0,2,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
508,1,1,32.368090452261306,0,0,26.55,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
509,0,3,28.0,0,0,22.525,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
510,1,3,26.0,0,0,56.4958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
511,1,3,29.0,0,0,7.75,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
512,0,3,32.368090452261306,0,0,8.05,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
513,1,1,36.0,0,0,26.2875,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,True,False,True,False
514,1,1,54.0,1,0,59.4,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
515,0,3,24.0,0,0,7.4958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
516,0,1,47.0,0,0,34.0208,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1.0,True,False,True,False
517,1,2,34.0,0,0,10.5,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,False,False,True,False
518,0,3,32.368090452261306,0,0,24.15,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
519,1,2,36.0,1,0,26.0,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
520,0,3,32.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
521,1,1,30.0,0,0,93.5,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
522,0,3,22.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
523,0,3,32.368090452261306,0,0,7.225,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
524,1,1,44.0,0,1,57.9792,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
525,0,3,32.368090452261306,0,0,7.2292,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
526,0,3,40.5,0,0,7.75,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
527,1,2,50.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
528,0,1,32.368090452261306,0,0,221.7792,True,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
529,0,3,39.0,0,0,7.925,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
530,0,2,23.0,2,1,11.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
531,1,2,2.0,1,1,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,True
532,0,3,32.368090452261306,0,0,7.2292,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
533,0,3,17.0,1,1,7.2292,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,False,False
534,1,3,35.898148148148145,0,2,22.3583,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
535,0,3,30.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
536,1,2,7.0,0,2,26.25,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,True
537,0,1,45.0,0,0,26.55,False,False,False,True,False,True,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
538,1,1,30.0,0,0,106.425,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
539,0,3,32.368090452261306,0,0,14.5,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
540,1,1,22.0,0,2,49.5,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
541,1,1,36.0,0,2,71.0,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
542,0,3,9.0,4,2,31.275,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,False
543,0,3,11.0,4,2,31.275,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,False
544,1,2,32.0,1,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
545,0,1,50.0,1,0,106.425,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,True,False,True,False
546,0,1,64.0,0,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
547,1,2,19.0,1,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
548,1,2,32.368090452261306,0,0,13.8625,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
549,0,3,33.0,1,1,20.525,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
550,1,2,8.0,1,1,36.75,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,True,False,True
551,1,1,17.0,0,2,110.8833,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,True,False,False,False
552,0,2,27.0,0,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
553,0,3,32.368090452261306,0,0,7.8292,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
554,1,3,22.0,0,0,7.225,False,True,True,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
555,1,3,22.0,0,0,7.775,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
556,0,1,62.0,0,0,26.55,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
557,1,1,48.0,1,0,39.6,False,False,True,True,True,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
558,0,1,32.368090452261306,0,0,227.525,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
559,1,1,39.0,1,1,79.65,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,False,False,True,False
560,1,3,36.0,1,0,17.4,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
561,0,3,32.368090452261306,0,0,7.75,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
562,0,3,40.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
563,0,2,28.0,0,0,13.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
564,0,3,32.368090452261306,0,0,8.05,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
565,0,3,21.773972602739725,0,0,8.05,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
566,0,3,24.0,2,0,24.15,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
567,0,3,19.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
568,0,3,29.0,0,4,21.075,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
569,0,3,32.368090452261306,0,0,7.2292,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
570,1,3,32.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
571,1,2,62.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
572,1,1,53.0,2,0,51.4792,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,False,True,False
573,1,1,36.0,0,0,26.3875,False,False,True,False,False,False,False,False,True,False,False,0.0,0.0,1.0,True,False,True,False
574,1,3,21.773972602739725,0,0,7.75,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
575,0,3,16.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,False,False
576,0,3,19.0,0,0,14.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
577,1,2,34.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
578,1,1,39.0,1,0,55.9,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,False,False,True,False
579,0,3,35.898148148148145,1,0,14.4583,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
580,1,3,32.0,0,0,7.925,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
581,1,2,25.0,1,1,30.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
582,1,1,39.0,1,1,110.8833,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,False,False,True,False
583,0,2,54.0,0,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
584,0,1,36.0,0,0,40.125,False,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
585,0,3,32.368090452261306,0,0,8.7125,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
586,1,1,18.0,0,2,79.65,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,False,False,True,False
587,0,2,47.0,0,0,15.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
588,1,1,60.0,1,1,79.2,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
589,0,3,22.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
590,0,3,32.368090452261306,0,0,8.05,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
591,0,3,35.0,0,0,7.125,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
592,1,1,52.0,1,0,78.2667,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,False,False,True,False
593,0,3,47.0,0,0,7.25,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
594,0,3,21.773972602739725,0,2,7.75,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
595,0,2,37.0,1,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
596,0,3,36.0,1,1,24.15,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
597,1,2,21.773972602739725,0,0,33.0,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
598,0,3,49.0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
599,0,3,32.368090452261306,0,0,7.225,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
600,1,1,49.0,1,0,56.9292,False,False,True,True,True,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
601,1,2,24.0,2,1,27.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
602,0,3,32.368090452261306,0,0,7.8958,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
603,0,1,32.368090452261306,0,0,42.4,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
604,0,3,44.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
605,1,1,35.0,0,0,26.55,False,True,True,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
606,0,3,36.0,1,0,15.55,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
607,0,3,30.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
608,1,1,27.0,0,0,30.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
609,1,2,22.0,1,2,41.5792,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
610,1,1,40.0,0,0,153.4625,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,False,True,False
611,0,3,39.0,1,5,31.275,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
612,0,3,32.368090452261306,0,0,7.05,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
613,1,3,21.773972602739725,1,0,15.5,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
614,0,3,32.368090452261306,0,0,7.75,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
615,0,3,35.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
616,1,2,24.0,1,2,65.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
617,0,3,34.0,1,1,14.4,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
618,0,3,26.0,1,0,16.1,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
619,1,2,4.0,2,1,39.0,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,False,True,False,True
620,0,2,26.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
621,0,3,27.0,1,0,14.4542,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
622,1,1,42.0,1,0,52.5542,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1.0,True,False,True,False
623,1,3,20.0,1,1,15.7417,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
624,0,3,21.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
625,0,3,21.0,0,0,16.1,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
626,0,1,61.0,0,0,32.3208,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1.0,True,False,True,False
627,0,2,57.0,0,0,12.35,False,True,False,True,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
628,1,1,21.0,0,0,77.9583,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1.0,False,False,True,False
629,0,3,26.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
630,0,3,32.368090452261306,0,0,7.7333,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
631,1,1,80.0,0,0,30.0,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
632,0,3,51.0,0,0,7.0542,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
633,1,1,32.368090452261306,0,0,30.5,False,False,False,True,False,True,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
634,0,1,32.368090452261306,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
635,0,3,9.0,3,2,27.9,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,False
636,1,2,28.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
637,0,3,32.0,0,0,7.925,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
638,0,2,31.0,1,1,26.25,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
639,0,3,41.0,0,5,39.6875,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
640,0,3,32.368090452261306,1,0,16.1,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
641,0,3,20.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
642,1,1,24.0,0,0,69.3,False,False,False,True,False,True,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
643,0,3,2.0,3,2,27.9,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,False
644,1,3,32.368090452261306,0,0,56.4958,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
645,1,3,0.75,2,1,19.2583,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,True,False,False
646,1,1,48.0,1,0,76.7292,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,True,False,True,False
647,0,3,19.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
648,1,1,56.0,0,0,35.5,False,False,False,True,True,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
649,0,3,32.368090452261306,0,0,7.55,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
650,1,3,23.0,0,0,7.55,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
651,0,3,32.368090452261306,0,0,7.8958,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
652,1,2,18.0,0,1,23.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
653,0,3,21.0,0,0,8.4333,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
654,1,3,21.773972602739725,0,0,7.8292,True,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
655,0,3,18.0,0,0,6.75,False,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
656,0,2,24.0,2,0,73.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
657,0,3,32.368090452261306,0,0,7.8958,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
658,0,3,32.0,1,1,15.5,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
659,0,2,23.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
660,0,1,58.0,0,2,113.275,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,True,False,True,False
661,1,1,32.368090452261306,2,0,133.65,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
662,0,3,40.0,0,0,7.225,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
663,0,1,47.0,0,0,25.5875,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,True,False,True,False
664,0,3,36.0,0,0,7.4958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
665,1,3,20.0,1,0,7.925,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
666,0,2,32.0,2,0,73.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
667,0,2,25.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
668,0,3,32.368090452261306,0,0,7.775,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
669,0,3,43.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
670,1,1,35.898148148148145,1,0,52.0,True,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,False,True,False
671,1,2,40.0,1,1,39.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
672,0,1,31.0,1,0,52.0,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
673,0,2,70.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
674,1,2,31.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
675,0,2,32.368090452261306,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
676,0,3,18.0,0,0,7.775,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
